sentence,aspect,description,input_text,label
3 sao dây kéo quần rất dễ hỏng cả 2 quần mình mua điều thế,do_ben,độ bền bền rách bung hỏng,3 sao dây kéo quần rất dễ hỏng cả 2 quần mình mua điều thế [SEP] độ bền bền rách bung hỏng,1
"không ngờ với mức giá này lại có thể mua được sản phẩm chất lượng ngư thế , chưa bao giờ phải thất vọng về sản phẩm của jbagy , chất lượng tốt , chăm sóc khách hàng chu đáo , rất đáng tiền",giao_hang,ship giao hàng vận chuyển giao lâu,"không ngờ với mức giá này lại có thể mua được sản phẩm chất lượng ngư thế , chưa bao giờ phải thất vọng về sản phẩm của jbagy , chất lượng tốt , chăm sóc khách hàng chu đáo , rất đáng tiền [SEP] ship giao hàng vận chuyển giao lâu",0
"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa",gia_cong,đường may gia công chỉ may,"rất rộng so với bảng kích cỡ kiểu dáng quần không đẹp , nhiều chỉ thừa [SEP] đường may gia công chỉ may",1
"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm",chat_luong,chất lượng tốt xấu thất vọng hài lòng,"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm [SEP] chất lượng tốt xấu thất vọng hài lòng",0
quần có vè dài dối với mét 7 có chỉ thừa nhưng vải tạm ổn chấp nhận,uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,quần có vè dài dối với mét 7 có chỉ thừa nhưng vải tạm ổn chấp nhận [SEP] uy tín shop cửa hàng đáng tin,0
quần mặc rất thoải mái,do_ben,độ bền bền rách bung hỏng,quần mặc rất thoải mái [SEP] độ bền bền rách bung hỏng,0
chỉ thừa nhiều may lệch đường chỉ vải mỏng hơn mọi lần mình đặt mặc dù đặt ở đây rất nhiều rồi nhưng lần này thất vọng.,gia_cong,đường may gia công chỉ may,chỉ thừa nhiều may lệch đường chỉ vải mỏng hơn mọi lần mình đặt mặc dù đặt ở đây rất nhiều rồi nhưng lần này thất vọng. [SEP] đường may gia công chỉ may,1
"chất liệu tốt như những gì đã miêu tả, không hề có 1 sợi chỉ dư nào, sẽ tiếp tục ủng hộ cửa hàng trong thời gian tới.",chat_lieu,vải chất liệu vải thun cotton jean kaki,"chất liệu tốt như những gì đã miêu tả, không hề có 1 sợi chỉ dư nào, sẽ tiếp tục ủng hộ cửa hàng trong thời gian tới. [SEP] vải chất liệu vải thun cotton jean kaki",1
"mua nguyên 1 sét này luôn cả áo với quần kêta hợp đẹp ,mặc vừa mà tôn dáng lắm í ,chất vải đẹp rất ít chỉ thừa ,ưng rất cửa hàng ạ ,cảm ơn cửa hàng nhiều😚😘😘😘😘😘😘😜😜😜😜😜😜😜😜",uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,"mua nguyên 1 sét này luôn cả áo với quần kêta hợp đẹp ,mặc vừa mà tôn dáng lắm í ,chất vải đẹp rất ít chỉ thừa ,ưng rất cửa hàng ạ ,cảm ơn cửa hàng nhiều😚😘😘😘😘😘😘😜😜😜😜😜😜😜😜 [SEP] uy tín shop cửa hàng đáng tin",0
giao hàng nhanh sản phẩm tốt ưng ý,gia_cong,đường may gia công chỉ may,giao hàng nhanh sản phẩm tốt ưng ý [SEP] đường may gia công chỉ may,0
bịp quen. bảo được đổi hàng trong 1 tuần nhưng sau lại từ chối đổi,kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,bịp quen. bảo được đổi hàng trong 1 tuần nhưng sau lại từ chối đổi [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,0
"quần dáng đẹp chuẩn mặc nhẹ mát thích lắm đẹp lắm, không có gì chê, mọi người nên mua",gia_cong,đường may gia công chỉ may,"quần dáng đẹp chuẩn mặc nhẹ mát thích lắm đẹp lắm, không có gì chê, mọi người nên mua [SEP] đường may gia công chỉ may",0
sản phẩm chất lượng tạm ổn. thời gian giao hàng nhanh. nên mua.,chat_luong,chất lượng tốt xấu thất vọng hài lòng,sản phẩm chất lượng tạm ổn. thời gian giao hàng nhanh. nên mua. [SEP] chất lượng tốt xấu thất vọng hài lòng,1
"quần bị bẩn với chỉ thừa nhiều, quần chưa mặc đã bị bung cúc. sản phẩn không đúng với quảng cáo",uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,"quần bị bẩn với chỉ thừa nhiều, quần chưa mặc đã bị bung cúc. sản phẩn không đúng với quảng cáo [SEP] uy tín shop cửa hàng đáng tin",1
"giao hàng lâu rất 7 ngày mới nhận, cạp quần thiết kế không đk ựng cho lắm",kieu_dang,kiểu dáng form thiết kế mẫu,"giao hàng lâu rất 7 ngày mới nhận, cạp quần thiết kế không đk ựng cho lắm [SEP] kiểu dáng form thiết kế mẫu",1
vải xù lông và bám bụi bẩn khá nhiều. được cái kiểu dáng dáng tốt,giao_hang,ship giao hàng vận chuyển giao lâu,vải xù lông và bám bụi bẩn khá nhiều. được cái kiểu dáng dáng tốt [SEP] ship giao hàng vận chuyển giao lâu,0
"đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì",giao_hang,ship giao hàng vận chuyển giao lâu,"đây là chiếc quần tôi thấy hài lòng nhất kể từ khi mua hàng online, vừa rẻ , vừa co giãn, giá cả phải chăng, mấy lần trước mua cái quần hơn 7 chục ngàn về vứt đi không mặc được đúng là tiền nào của nấy, không nên mua những đồ rất rẻ tiền trên mạng . tặng cửa hàng này 5 sao, tôi sẽ giới thiệu thêm cho bạn bè mì [SEP] ship giao hàng vận chuyển giao lâu",0
"vải đẹp kiểu dáng rộng thoải mái. mình chọn kích cỡ 32 hơi rộng so với quần mình hay mặc. nhưng đường chỉ may dễ đứt dễ rách. mình mới mặc, ngồi xuống đã sứt chỉ.",cham_soc_khach_hang,tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,"vải đẹp kiểu dáng rộng thoải mái. mình chọn kích cỡ 32 hơi rộng so với quần mình hay mặc. nhưng đường chỉ may dễ đứt dễ rách. mình mới mặc, ngồi xuống đã sứt chỉ. [SEP] tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên",0
vải đẹp sịn mà ống hơi rộng so với chân mình thoi ksao đẹp lắm,kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,vải đẹp sịn mà ống hơi rộng so với chân mình thoi ksao đẹp lắm [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,1
"màu ghi là màu xanh xám nhìn cũ và không giống màu cửa hàng đăng, chất liệu vải phù hợp với giá",giao_hang,ship giao hàng vận chuyển giao lâu,"màu ghi là màu xanh xám nhìn cũ và không giống màu cửa hàng đăng, chất liệu vải phù hợp với giá [SEP] ship giao hàng vận chuyển giao lâu",0
mới mở hàng đã sút chỉ ở ống quần. sản phẩm đẹp dày dặn nhưng mới mua về đã bị sút chỉ.,dong_goi,đóng gói bao bì đóng hộp,mới mở hàng đã sút chỉ ở ống quần. sản phẩm đẹp dày dặn nhưng mới mua về đã bị sút chỉ. [SEP] đóng gói bao bì đóng hộp,0
"đặt cùng màu cùng kích cỡ cùng loại, mà giao 2 kiểu khác nhau, 1 cái còn bị rách nữa chứng tỏ không kiểm tra hàng kỹ, qua loa, chất lượng dịch vụ kém, quần suôn rộng mà còn ngắn nữa. rất chán, không biết sao cửa hàng bán chạy được nữa, chắc là mua lượt bán và mua lượt review rất mua lần đầu cũng là lần cuối luôn.",doi_tra,đổi trả hoàn tiền bảo hành,"đặt cùng màu cùng kích cỡ cùng loại, mà giao 2 kiểu khác nhau, 1 cái còn bị rách nữa chứng tỏ không kiểm tra hàng kỹ, qua loa, chất lượng dịch vụ kém, quần suôn rộng mà còn ngắn nữa. rất chán, không biết sao cửa hàng bán chạy được nữa, chắc là mua lượt bán và mua lượt review rất mua lần đầu cũng là lần cuối luôn. [SEP] đổi trả hoàn tiền bảo hành",0
hàng ok giao hàng chậm trả lời tin nhắn chậm,gia_cong,đường may gia công chỉ may,hàng ok giao hàng chậm trả lời tin nhắn chậm [SEP] đường may gia công chỉ may,0
quần rởm giao hàng chậm,giao_hang,ship giao hàng vận chuyển giao lâu,quần rởm giao hàng chậm [SEP] ship giao hàng vận chuyển giao lâu,1
"mình đặt 3 quần đều là kích cỡ 29 , nhưng độ rộng bụng của 3 cái khác hoàn toàn nhau, cái đen lần trc thì chật kít, xám thì vẫn chật mỗi cái trắng là vừa, ib cửa hàng muốn đổi kích cỡ thì bắt chịu phí giao hàng 2 chiều. giờ tết rồi giao hàng thì bao giờ có quần mặc.",uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,"mình đặt 3 quần đều là kích cỡ 29 , nhưng độ rộng bụng của 3 cái khác hoàn toàn nhau, cái đen lần trc thì chật kít, xám thì vẫn chật mỗi cái trắng là vừa, ib cửa hàng muốn đổi kích cỡ thì bắt chịu phí giao hàng 2 chiều. giờ tết rồi giao hàng thì bao giờ có quần mặc. [SEP] uy tín shop cửa hàng đáng tin",1
"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm",gia_cong,đường may gia công chỉ may,"sản phẩm may ẩu lỗi nhiều, cskh kém trả lời tin nhắn chậm [SEP] đường may gia công chỉ may",1
"hàng ở ngoài không như hình : . cửa hàng nhiệt tình. giao hàng rất nhanh. hơi rộng 1 xíu nhưng tốt so với các quần khác thì bình thường, không có gì nổi bật",gia_cong,đường may gia công chỉ may,"hàng ở ngoài không như hình : . cửa hàng nhiệt tình. giao hàng rất nhanh. hơi rộng 1 xíu nhưng tốt so với các quần khác thì bình thường, không có gì nổi bật [SEP] đường may gia công chỉ may",0
quần vải rất đẹp kiểu bagy nên ống quần rộng. ông quần ôm xí nhìn đẹp hơn nhỉ. 175 65kg. người yêu mình mặc kích cỡ 30 vừa in,cham_soc_khach_hang,tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,quần vải rất đẹp kiểu bagy nên ống quần rộng. ông quần ôm xí nhìn đẹp hơn nhỉ. 175 65kg. người yêu mình mặc kích cỡ 30 vừa in [SEP] tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,0
dùng được 1 hôm mà đã sờn vải,do_ben,độ bền bền rách bung hỏng,dùng được 1 hôm mà đã sờn vải [SEP] độ bền bền rách bung hỏng,1
rộng không đúng kích cỡ,do_ben,độ bền bền rách bung hỏng,rộng không đúng kích cỡ [SEP] độ bền bền rách bung hỏng,0
"lần trước mua hàng nhưng không vừa và đổi lại kích cỡ qua đó được trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi xấu cửa hàng trả lời tin nhắn rất lâu,hỗ trợ cho khách không chuyên nghiệp,quần đổi kích cỡ gửi về cho cửa hàng từ 4 10 mà đến 29,30 10 vẫn không có quần để mặc.shop thì đổ lỗi cho hãng vc",cham_soc_khach_hang,tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,"lần trước mua hàng nhưng không vừa và đổi lại kích cỡ qua đó được trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi xấu cửa hàng trả lời tin nhắn rất lâu,hỗ trợ cho khách không chuyên nghiệp,quần đổi kích cỡ gửi về cho cửa hàng từ 4 10 mà đến 29,30 10 vẫn không có quần để mặc.shop thì đổ lỗi cho hãng vc [SEP] tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên",1
"vải ổn, mát, không dày lắm, nhưng đỉa quần sau 1 tuần mặc thì bị bung chỉ và đứt, ảnh này là tui đã tự khâu lại rồi, quên chụp ảnh lúc bị đứt",chat_lieu,vải chất liệu vải thun cotton jean kaki,"vải ổn, mát, không dày lắm, nhưng đỉa quần sau 1 tuần mặc thì bị bung chỉ và đứt, ảnh này là tui đã tự khâu lại rồi, quên chụp ảnh lúc bị đứt [SEP] vải chất liệu vải thun cotton jean kaki",1
"phom quần vải rất mềm không dày, lên không đúng dáng quần bạn nào mua nên cân nhắc ạ",chat_lieu,vải chất liệu vải thun cotton jean kaki,"phom quần vải rất mềm không dày, lên không đúng dáng quần bạn nào mua nên cân nhắc ạ [SEP] vải chất liệu vải thun cotton jean kaki",1
"hàng xấu , đúng lại ngắn , ngồi rất khó chịu, không ngồi được , đường may cũng xấu",gia_cong,đường may gia công chỉ may,"hàng xấu , đúng lại ngắn , ngồi rất khó chịu, không ngồi được , đường may cũng xấu [SEP] đường may gia công chỉ may",1
